Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region,Manufacturer,City
CA-2020-01645,2023-04-16 10:49:02.671335664,Same Day,CUST-1645,Customer 1645,Corporate,Texas,Office Supplies,Paper,49.98,6,0.11,-64.71,Central,Lenovo,Austin
CA-2020-01646,2023-04-17 04:20:46.223111552,First Class,CUST-1646,Customer 1646,Home Office,Texas,Technology,Machines,39.46,1,0.45,-93.12,Central,Apple,Houston
CA-2020-01647,2023-04-17 21:52:29.774887440,Standard Class,CUST-1647,Customer 1647,Consumer,Texas,Furniture,Chairs,132.43,1,0.42,77.12,Central,HP,Dallas
CA-2020-01648,2023-04-18 15:24:13.326663328,Standard Class,CUST-1648,Customer 1648,Home Office,California,Technology,Copiers,262.27,7,0.02,140.0,West,HP,Los Angeles
CA-2020-01649,2023-04-19 08:55:56.878439216,First Class,CUST-1649,Customer 1649,Consumer,New York,Office Supplies,Storage,187.98,5,0.03,0.94,East,HP,Rochester
CA-2020-01650,2023-04-20 02:27:40.430215104,Same Day,CUST-1650,Customer 1650,Home Office,Illinois,Technology,Copiers,473.6,3,0.43,-51.11,Central,HP,Naperville
CA-2020-01651,2023-04-20 19:59:23.981990992,First Class,CUST-1651,Customer 1651,Home Office,Florida,Office Supplies,Binders,430.19,2,0.06,-7.71,South,Lenovo,Miami
CA-2020-01652,2023-04-21 13:31:07.533766880,First Class,CUST-1652,Customer 1652,Home Office,New York,Office Supplies,Labels,297.44,5,0.26,-56.26,East,HP,New York City
CA-2020-01653,2023-04-22 07:02:51.085542768,First Class,CUST-1653,Customer 1653,Consumer,Illinois,Technology,Accessories,187.41,7,0.21,112.31,Central,Lenovo,Chicago
CA-2020-01654,2023-04-23 00:34:34.637318656,Standard Class,CUST-1654,Customer 1654,Home Office,Florida,Furniture,Chairs,357.61,2,0.2,174.8,South,Apple,Orlando
CA-2020-01655,2023-04-23 18:06:18.189094544,Same Day,CUST-1655,Customer 1655,Consumer,New York,Office Supplies,Labels,227.69,2,0.49,-16.99,East,Microsoft,Buffalo
CA-2020-01656,2023-04-24 11:38:01.740870432,Standard Class,CUST-1656,Customer 1656,Consumer,Florida,Furniture,Chairs,155.11,3,0.12,113.66,South,Lenovo,Miami
CA-2020-01657,2023-04-25 05:09:45.292646320,Second Class,CUST-1657,Customer 1657,Corporate,Illinois,Technology,Accessories,343.16,8,0.45,19.78,Central,Samsung,Chicago
CA-2020-01658,2023-04-25 22:41:28.844422208,Standard Class,CUST-1658,Customer 1658,Consumer,Florida,Furniture,Bookcases,431.04,1,0.07,101.39,South,Dell,Miami
CA-2020-01659,2023-04-26 16:13:12.396198096,Standard Class,CUST-1659,Customer 1659,Corporate,Illinois,Furniture,Bookcases,493.82,7,0.05,42.0,Central,Samsung,Chicago
CA-2020-01660,2023-04-27 09:44:55.947973984,First Class,CUST-1660,Customer 1660,Home Office,Texas,Office Supplies,Binders,101.26,4,0.31,14.1,Central,Samsung,Houston
CA-2020-01661,2023-04-28 03:16:39.499749872,First Class,CUST-1661,Customer 1661,Home Office,Texas,Furniture,Chairs,419.02,5,0.47,13.55,Central,Microsoft,Austin
CA-2020-01662,2023-04-28 20:48:23.051525760,Same Day,CUST-1662,Customer 1662,Corporate,Texas,Office Supplies,Paper,300.59,6,0.26,129.98,Central,Microsoft,Houston
CA-2020-01663,2023-04-29 14:20:06.603301648,Second Class,CUST-1663,Customer 1663,Home Office,Florida,Furniture,Chairs,74.96,2,0.36,-13.23,South,Dell,Tampa
CA-2020-01664,2023-04-30 07:51:50.155077536,Same Day,CUST-1664,Customer 1664,Consumer,New York,Office Supplies,Storage,185.21,2,0.36,-19.59,East,Microsoft,Buffalo
CA-2020-01665,2023-05-01 01:23:33.706853424,First Class,CUST-1665,Customer 1665,Consumer,Illinois,Technology,Accessories,174.43,8,0.23,76.09,Central,Lenovo,Chicago
CA-2020-01666,2023-05-01 18:55:17.258629312,First Class,CUST-1666,Customer 1666,Consumer,California,Office Supplies,Paper,367.23,4,0.01,-10.01,West,Microsoft,San Francisco
CA-2020-01667,2023-05-02 12:27:00.810405200,Second Class,CUST-1667,Customer 1667,Corporate,New York,Technology,Accessories,469.18,6,0.42,163.46,East,Microsoft,Buffalo
CA-2020-01668,2023-05-03 05:58:44.362181088,Standard Class,CUST-1668,Customer 1668,Corporate,New York,Technology,Accessories,89.97,6,0.02,54.91,East,Samsung,New York City
CA-2020-01669,2023-05-03 23:30:27.913956976,Second Class,CUST-1669,Customer 1669,Consumer,Texas,Furniture,Tables,147.37,4,0.32,45.59,Central,Dell,Austin
CA-2020-01670,2023-05-04 17:02:11.465732864,First Class,CUST-1670,Customer 1670,Corporate,New York,Technology,Accessories,43.98,5,0.35,74.73,East,Microsoft,Rochester
CA-2020-01671,2023-05-05 10:33:55.017508752,Second Class,CUST-1671,Customer 1671,Home Office,Florida,Office Supplies,Labels,388.0,8,0.01,37.44,South,Apple,Orlando
CA-2020-01672,2023-05-06 04:05:38.569284640,Second Class,CUST-1672,Customer 1672,Home Office,New York,Technology,Phones,345.94,3,0.42,75.61,East,Apple,Rochester
CA-2020-01673,2023-05-06 21:37:22.121060528,First Class,CUST-1673,Customer 1673,Corporate,Texas,Technology,Copiers,25.17,3,0.0,-12.78,Central,Lenovo,Dallas
CA-2020-01674,2023-05-07 15:09:05.672836416,Same Day,CUST-1674,Customer 1674,Consumer,Florida,Office Supplies,Storage,86.5,8,0.3,-64.38,South,Apple,Tampa
CA-2020-01675,2023-05-08 08:40:49.224612304,Same Day,CUST-1675,Customer 1675,Home Office,Texas,Technology,Phones,302.87,5,0.34,105.53,Central,Samsung,Houston
CA-2020-01676,2023-05-09 02:12:32.776388192,Standard Class,CUST-1676,Customer 1676,Home Office,Texas,Technology,Accessories,199.56,4,0.07,52.33,Central,HP,Austin
CA-2020-01677,2023-05-09 19:44:16.328164080,Second Class,CUST-1677,Customer 1677,Home Office,Illinois,Office Supplies,Storage,195.5,3,0.04,168.09,Central,Lenovo,Naperville
CA-2020-01678,2023-05-10 13:15:59.879939968,Standard Class,CUST-1678,Customer 1678,Consumer,Illinois,Office Supplies,Paper,190.18,8,0.07,2.39,Central,Samsung,Springfield
CA-2020-01679,2023-05-11 06:47:43.431715856,Second Class,CUST-1679,Customer 1679,Corporate,New York,Technology,Accessories,452.56,1,0.45,195.61,East,Lenovo,New York City
CA-2020-01680,2023-05-12 00:19:26.983491744,Second Class,CUST-1680,Customer 1680,Home Office,Texas,Technology,Copiers,43.86,5,0.07,35.62,Central,Apple,Houston
CA-2020-01681,2023-05-12 17:51:10.535267632,Standard Class,CUST-1681,Customer 1681,Consumer,California,Office Supplies,Labels,456.61,7,0.17,-63.69,West,HP,San Francisco
CA-2020-01682,2023-05-13 11:22:54.087043520,Standard Class,CUST-1682,Customer 1682,Home Office,California,Furniture,Chairs,93.03,2,0.0,41.01,West,Microsoft,San Francisco
CA-2020-01683,2023-05-14 04:54:37.638819408,First Class,CUST-1683,Customer 1683,Home Office,New York,Office Supplies,Storage,332.6,7,0.24,76.7,East,Dell,Rochester
CA-2020-01684,2023-05-14 22:26:21.190595296,First Class,CUST-1684,Customer 1684,Corporate,New York,Technology,Copiers,447.22,2,0.02,-71.89,East,Lenovo,Rochester
CA-2020-01685,2023-05-15 15:58:04.742371184,Standard Class,CUST-1685,Customer 1685,Consumer,Illinois,Furniture,Furnishings,57.92,1,0.15,-55.06,Central,Microsoft,Naperville
CA-2020-01686,2023-05-16 09:29:48.294147072,Same Day,CUST-1686,Customer 1686,Home Office,Illinois,Technology,Accessories,307.7,4,0.34,-26.01,Central,Lenovo,Chicago
CA-2020-01687,2023-05-17 03:01:31.845922960,First Class,CUST-1687,Customer 1687,Home Office,California,Office Supplies,Storage,490.19,8,0.47,-45.1,West,Samsung,Los Angeles
CA-2020-01688,2023-05-17 20:33:15.397698848,Second Class,CUST-1688,Customer 1688,Home Office,Illinois,Office Supplies,Binders,425.49,8,0.1,9.4,Central,Dell,Naperville
CA-2020-01689,2023-05-18 14:04:58.949474736,First Class,CUST-1689,Customer 1689,Consumer,New York,Furniture,Furnishings,142.34,4,0.37,0.56,East,Microsoft,Buffalo
CA-2020-01690,2023-05-19 07:36:42.501250624,First Class,CUST-1690,Customer 1690,Home Office,California,Technology,Copiers,403.89,9,0.2,-85.13,West,Microsoft,Los Angeles
CA-2020-01691,2023-05-20 01:08:26.053026512,Second Class,CUST-1691,Customer 1691,Consumer,California,Furniture,Tables,318.77,8,0.47,16.66,West,Apple,San Diego
CA-2020-01692,2023-05-20 18:40:09.604802400,Second Class,CUST-1692,Customer 1692,Corporate,Texas,Technology,Phones,422.41,5,0.04,47.26,Central,HP,Austin
CA-2020-01693,2023-05-21 12:11:53.156578288,First Class,CUST-1693,Customer 1693,Corporate,Texas,Furniture,Bookcases,54.84,2,0.26,-21.46,Central,Dell,Dallas
CA-2020-01694,2023-05-22 05:43:36.708354176,Same Day,CUST-1694,Customer 1694,Consumer,California,Technology,Machines,486.65,1,0.01,173.1,West,Samsung,San Diego
CA-2020-01695,2023-05-22 23:15:20.260130064,First Class,CUST-1695,Customer 1695,Corporate,California,Office Supplies,Labels,449.4,2,0.41,190.74,West,Lenovo,San Diego
CA-2020-01696,2023-05-23 16:47:03.811905952,Standard Class,CUST-1696,Customer 1696,Home Office,Florida,Technology,Copiers,66.94,8,0.03,107.12,South,Microsoft,Orlando
CA-2020-01697,2023-05-24 10:18:47.363681840,Same Day,CUST-1697,Customer 1697,Consumer,Texas,Office Supplies,Binders,196.82,2,0.04,147.12,Central,Lenovo,Austin
CA-2020-01698,2023-05-25 03:50:30.915457728,Second Class,CUST-1698,Customer 1698,Consumer,Texas,Furniture,Furnishings,479.2,2,0.47,120.37,Central,Microsoft,Dallas
CA-2020-01699,2023-05-25 21:22:14.467233616,Same Day,CUST-1699,Customer 1699,Home Office,Florida,Office Supplies,Paper,195.63,4,0.35,194.03,South,Dell,Orlando
CA-2020-01700,2023-05-26 14:53:58.019009504,Same Day,CUST-1700,Customer 1700,Corporate,Illinois,Furniture,Bookcases,413.45,6,0.2,146.15,Central,Microsoft,Springfield
CA-2020-01701,2023-05-27 08:25:41.570785392,Same Day,CUST-1701,Customer 1701,Consumer,New York,Office Supplies,Binders,398.08,5,0.35,190.76,East,Apple,Buffalo
CA-2020-01702,2023-05-28 01:57:25.122561280,First Class,CUST-1702,Customer 1702,Home Office,Texas,Furniture,Bookcases,329.17,2,0.13,174.63,Central,Dell,Houston
CA-2020-01703,2023-05-28 19:29:08.674337168,Standard Class,CUST-1703,Customer 1703,Corporate,Texas,Office Supplies,Labels,458.49,8,0.39,56.93,Central,HP,Austin
CA-2020-01704,2023-05-29 13:00:52.226113056,First Class,CUST-1704,Customer 1704,Home Office,Florida,Office Supplies,Storage,327.89,3,0.48,65.8,South,HP,Tampa
CA-2020-01705,2023-05-30 06:32:35.777888944,Standard Class,CUST-1705,Customer 1705,Consumer,New York,Technology,Phones,394.19,7,0.24,-36.88,East,Dell,Rochester
CA-2020-01706,2023-05-31 00:04:19.329664832,Standard Class,CUST-1706,Customer 1706,Consumer,Illinois,Office Supplies,Storage,98.23,9,0.04,-43.11,Central,Lenovo,Naperville
CA-2020-01707,2023-05-31 17:36:02.881440720,Second Class,CUST-1707,Customer 1707,Consumer,California,Technology,Machines,258.6,6,0.07,-54.41,West,Microsoft,San Diego
CA-2020-01708,2023-06-01 11:07:46.433216608,Standard Class,CUST-1708,Customer 1708,Home Office,Illinois,Technology,Phones,282.57,7,0.08,49.02,Central,Apple,Chicago
CA-2020-01709,2023-06-02 04:39:29.984992496,Same Day,CUST-1709,Customer 1709,Consumer,Illinois,Furniture,Furnishings,223.04,6,0.45,178.83,Central,HP,Chicago
CA-2020-01710,2023-06-02 22:11:13.536768384,Standard Class,CUST-1710,Customer 1710,Consumer,Illinois,Office Supplies,Storage,251.62,4,0.35,179.22,Central,Samsung,Naperville
CA-2020-01711,2023-06-03 15:42:57.088544272,Same Day,CUST-1711,Customer 1711,Corporate,Illinois,Technology,Copiers,178.26,8,0.42,-48.32,Central,Apple,Chicago
CA-2020-01712,2023-06-04 09:14:40.640320160,Same Day,CUST-1712,Customer 1712,Corporate,California,Office Supplies,Binders,51.67,9,0.02,51.61,West,Apple,San Diego
CA-2020-01713,2023-06-05 02:46:24.192096048,Standard Class,CUST-1713,Customer 1713,Home Office,California,Office Supplies,Binders,358.62,5,0.28,38.02,West,Apple,Los Angeles
CA-2020-01714,2023-06-05 20:18:07.743871936,Second Class,CUST-1714,Customer 1714,Corporate,Illinois,Furniture,Chairs,386.15,4,0.28,3.34,Central,Apple,Chicago
CA-2020-01715,2023-06-06 13:49:51.295647824,First Class,CUST-1715,Customer 1715,Corporate,Illinois,Technology,Phones,66.09,6,0.4,120.45,Central,Apple,Springfield
CA-2020-01716,2023-06-07 07:21:34.847423712,First Class,CUST-1716,Customer 1716,Corporate,California,Technology,Phones,491.98,5,0.12,5.79,West,Dell,Los Angeles
CA-2020-01717,2023-06-08 00:53:18.399199600,Second Class,CUST-1717,Customer 1717,Home Office,Texas,Furniture,Bookcases,387.86,6,0.21,121.95,Central,Samsung,Houston
CA-2020-01718,2023-06-08 18:25:01.950975488,Second Class,CUST-1718,Customer 1718,Home Office,New York,Technology,Copiers,386.63,9,0.46,-17.61,East,Microsoft,New York City
CA-2020-01719,2023-06-09 11:56:45.502751376,First Class,CUST-1719,Customer 1719,Home Office,New York,Office Supplies,Storage,428.33,5,0.35,55.66,East,Apple,New York City
CA-2020-01720,2023-06-10 05:28:29.054527264,Same Day,CUST-1720,Customer 1720,Corporate,Florida,Office Supplies,Labels,72.82,1,0.4,166.99,South,Lenovo,Orlando
CA-2020-01721,2023-06-10 23:00:12.606303152,Second Class,CUST-1721,Customer 1721,Home Office,Florida,Office Supplies,Labels,185.83,2,0.07,14.33,South,HP,Orlando
CA-2020-01722,2023-06-11 16:31:56.158079040,Same Day,CUST-1722,Customer 1722,Corporate,Illinois,Technology,Phones,179.29,1,0.44,152.41,Central,HP,Naperville
CA-2020-01723,2023-06-12 10:03:39.709854928,Same Day,CUST-1723,Customer 1723,Corporate,California,Furniture,Bookcases,161.39,1,0.24,152.53,West,Dell,San Diego
CA-2020-01724,2023-06-13 03:35:23.261630816,Second Class,CUST-1724,Customer 1724,Consumer,Florida,Furniture,Chairs,252.69,9,0.03,129.02,South,Lenovo,Miami
CA-2020-01725,2023-06-13 21:07:06.813406704,Same Day,CUST-1725,Customer 1725,Corporate,California,Furniture,Bookcases,63.25,3,0.3,17.36,West,Dell,San Francisco
CA-2020-01726,2023-06-14 14:38:50.365182592,Second Class,CUST-1726,Customer 1726,Corporate,Texas,Office Supplies,Binders,308.48,3,0.46,-63.88,Central,Dell,Dallas
CA-2020-01727,2023-06-15 08:10:33.916958480,Second Class,CUST-1727,Customer 1727,Home Office,Florida,Office Supplies,Binders,340.47,4,0.14,55.83,South,Microsoft,Tampa
CA-2020-01728,2023-06-16 01:42:17.468734368,Standard Class,CUST-1728,Customer 1728,Corporate,Florida,Furniture,Furnishings,435.37,6,0.34,-28.54,South,Lenovo,Orlando
CA-2020-01729,2023-06-16 19:14:01.020510256,First Class,CUST-1729,Customer 1729,Corporate,Texas,Office Supplies,Storage,78.75,9,0.19,-49.2,Central,Apple,Austin
CA-2020-01730,2023-06-17 12:45:44.572286144,Second Class,CUST-1730,Customer 1730,Consumer,New York,Office Supplies,Binders,214.35,8,0.27,-31.02,East,Microsoft,New York City
CA-2020-01731,2023-06-18 06:17:28.124062032,Second Class,CUST-1731,Customer 1731,Home Office,California,Furniture,Bookcases,141.65,6,0.16,40.54,West,Apple,San Diego
CA-2020-01732,2023-06-18 23:49:11.675837920,Second Class,CUST-1732,Customer 1732,Consumer,Florida,Office Supplies,Labels,490.81,1,0.24,175.53,South,Dell,Tampa
CA-2020-01733,2023-06-19 17:20:55.227613808,First Class,CUST-1733,Customer 1733,Corporate,Florida,Furniture,Furnishings,292.08,4,0.17,43.8,South,Apple,Orlando
CA-2020-01734,2023-06-20 10:52:38.779389696,Second Class,CUST-1734,Customer 1734,Consumer,New York,Furniture,Chairs,336.75,6,0.06,48.78,East,Dell,New York City
CA-2020-01735,2023-06-21 04:24:22.331165584,Same Day,CUST-1735,Customer 1735,Consumer,Texas,Office Supplies,Labels,376.03,8,0.04,57.7,Central,HP,Austin
CA-2020-01736,2023-06-21 21:56:05.882941472,Same Day,CUST-1736,Customer 1736,Corporate,Texas,Furniture,Chairs,314.39,5,0.39,66.44,Central,Samsung,Houston
CA-2020-01737,2023-06-22 15:27:49.434717360,Standard Class,CUST-1737,Customer 1737,Corporate,Florida,Office Supplies,Binders,499.48,2,0.13,-50.98,South,Lenovo,Miami
CA-2020-01738,2023-06-23 08:59:32.986493248,First Class,CUST-1738,Customer 1738,Home Office,Illinois,Office Supplies,Labels,420.7,9,0.03,-30.78,Central,Apple,Chicago
CA-2020-01739,2023-06-24 02:31:16.538269136,Standard Class,CUST-1739,Customer 1739,Consumer,Illinois,Technology,Copiers,352.28,4,0.1,32.85,Central,Samsung,Naperville
CA-2020-01740,2023-06-24 20:03:00.090045024,Standard Class,CUST-1740,Customer 1740,Corporate,California,Furniture,Chairs,87.9,5,0.02,18.52,West,Microsoft,San Francisco
CA-2020-01741,2023-06-25 13:34:43.641820912,First Class,CUST-1741,Customer 1741,Consumer,New York,Furniture,Furnishings,342.96,4,0.44,-49.8,East,Dell,Rochester
CA-2020-01742,2023-06-26 07:06:27.193596800,Same Day,CUST-1742,Customer 1742,Home Office,Florida,Office Supplies,Labels,262.29,5,0.36,-95.55,South,HP,Orlando
CA-2020-01743,2023-06-27 00:38:10.745372688,First Class,CUST-1743,Customer 1743,Corporate,Illinois,Technology,Copiers,91.95,6,0.36,-91.84,Central,Lenovo,Naperville
CA-2020-01744,2023-06-27 18:09:54.297148576,First Class,CUST-1744,Customer 1744,Consumer,Illinois,Technology,Phones,363.29,4,0.47,85.73,Central,Apple,Springfield
CA-2020-01745,2023-06-28 11:41:37.848924464,First Class,CUST-1745,Customer 1745,Consumer,New York,Furniture,Furnishings,213.94,3,0.27,114.6,East,Samsung,New York City
CA-2020-01746,2023-06-29 05:13:21.400700352,Standard Class,CUST-1746,Customer 1746,Corporate,California,Technology,Accessories,481.82,6,0.22,-78.06,West,Samsung,San Diego
CA-2020-01747,2023-06-29 22:45:04.952476240,Second Class,CUST-1747,Customer 1747,Consumer,Texas,Office Supplies,Storage,460.03,7,0.16,-36.38,Central,HP,Dallas
CA-2020-01748,2023-06-30 16:16:48.504252128,First Class,CUST-1748,Customer 1748,Corporate,New York,Furniture,Tables,279.49,1,0.15,3.27,East,Dell,Rochester
CA-2020-01749,2023-07-01 09:48:32.056028016,First Class,CUST-1749,Customer 1749,Consumer,Illinois,Office Supplies,Binders,71.17,5,0.35,-58.1,Central,HP,Chicago
CA-2020-01750,2023-07-02 03:20:15.607803904,Standard Class,CUST-1750,Customer 1750,Home Office,Texas,Furniture,Tables,45.88,9,0.45,151.3,Central,Lenovo,Houston
CA-2020-01751,2023-07-02 20:51:59.159579792,Second Class,CUST-1751,Customer 1751,Corporate,Florida,Technology,Phones,198.31,2,0.43,44.09,South,Lenovo,Tampa
CA-2020-01752,2023-07-03 14:23:42.711355680,Same Day,CUST-1752,Customer 1752,Home Office,Illinois,Office Supplies,Paper,92.04,6,0.23,185.63,Central,HP,Springfield
CA-2020-01753,2023-07-04 07:55:26.263131568,Standard Class,CUST-1753,Customer 1753,Consumer,Florida,Office Supplies,Storage,491.38,2,0.28,-82.26,South,Lenovo,Orlando
CA-2020-01754,2023-07-05 01:27:09.814907456,Second Class,CUST-1754,Customer 1754,Home Office,Texas,Technology,Copiers,78.53,8,0.3,-7.73,Central,Apple,Dallas
CA-2020-01755,2023-07-05 18:58:53.366683344,Second Class,CUST-1755,Customer 1755,Corporate,California,Office Supplies,Paper,122.47,3,0.18,-78.28,West,Microsoft,Los Angeles
CA-2020-01756,2023-07-06 12:30:36.918459232,First Class,CUST-1756,Customer 1756,Consumer,California,Furniture,Bookcases,463.39,4,0.41,56.41,West,Apple,San Diego
CA-2020-01757,2023-07-07 06:02:20.470235120,Same Day,CUST-1757,Customer 1757,Home Office,Illinois,Furniture,Tables,87.87,2,0.46,-89.98,Central,Samsung,Naperville
CA-2020-01758,2023-07-07 23:34:04.022011008,Second Class,CUST-1758,Customer 1758,Home Office,Texas,Furniture,Bookcases,16.93,8,0.3,128.16,Central,Apple,Dallas
CA-2020-01759,2023-07-08 17:05:47.573786896,Second Class,CUST-1759,Customer 1759,Corporate,Illinois,Furniture,Bookcases,192.28,1,0.21,-33.03,Central,Apple,Chicago
CA-2020-01760,2023-07-09 10:37:31.125562784,Second Class,CUST-1760,Customer 1760,Corporate,Florida,Office Supplies,Labels,87.07,4,0.07,34.55,South,HP,Tampa
CA-2020-01761,2023-07-10 04:09:14.677338672,Same Day,CUST-1761,Customer 1761,Home Office,California,Office Supplies,Paper,416.93,6,0.35,188.32,West,Lenovo,Los Angeles
CA-2020-01762,2023-07-10 21:40:58.229114560,Same Day,CUST-1762,Customer 1762,Corporate,Illinois,Office Supplies,Binders,354.0,1,0.37,-68.01,Central,Dell,Springfield
CA-2020-01763,2023-07-11 15:12:41.780890448,Standard Class,CUST-1763,Customer 1763,Consumer,Illinois,Technology,Copiers,444.62,8,0.22,129.05,Central,HP,Chicago
CA-2020-01764,2023-07-12 08:44:25.332666336,First Class,CUST-1764,Customer 1764,Home Office,California,Technology,Accessories,223.66,6,0.15,159.99,West,HP,Los Angeles
CA-2020-01765,2023-07-13 02:16:08.884442224,Standard Class,CUST-1765,Customer 1765,Consumer,Texas,Furniture,Chairs,379.68,4,0.29,-98.35,Central,Samsung,Austin
CA-2020-01766,2023-07-13 19:47:52.436218112,First Class,CUST-1766,Customer 1766,Home Office,Florida,Technology,Phones,468.52,6,0.14,-30.5,South,Apple,Miami
CA-2020-01767,2023-07-14 13:19:35.987994000,Second Class,CUST-1767,Customer 1767,Home Office,Illinois,Technology,Phones,270.55,8,0.35,-11.61,Central,Samsung,Naperville
CA-2020-01768,2023-07-15 06:51:19.539769888,Same Day,CUST-1768,Customer 1768,Home Office,Texas,Office Supplies,Labels,312.54,2,0.12,-82.12,Central,Apple,Dallas
CA-2020-01769,2023-07-16 00:23:03.091545776,Same Day,CUST-1769,Customer 1769,Home Office,New York,Office Supplies,Labels,408.17,5,0.1,26.81,East,HP,Buffalo
CA-2020-01770,2023-07-16 17:54:46.643321664,First Class,CUST-1770,Customer 1770,Consumer,Texas,Furniture,Tables,409.58,4,0.26,-86.75,Central,Apple,Dallas
CA-2020-01771,2023-07-17 11:26:30.195097552,First Class,CUST-1771,Customer 1771,Corporate,Texas,Office Supplies,Paper,265.6,3,0.08,81.54,Central,Dell,Dallas
CA-2020-01772,2023-07-18 04:58:13.746873440,First Class,CUST-1772,Customer 1772,Consumer,Florida,Technology,Accessories,25.39,9,0.38,132.84,South,Apple,Tampa
CA-2020-01773,2023-07-18 22:29:57.298649328,Standard Class,CUST-1773,Customer 1773,Home Office,Texas,Furniture,Furnishings,304.64,8,0.05,-37.31,Central,HP,Austin
CA-2020-01774,2023-07-19 16:01:40.850425216,Standard Class,CUST-1774,Customer 1774,Corporate,California,Office Supplies,Storage,173.77,3,0.1,21.46,West,Microsoft,Los Angeles
CA-2020-01775,2023-07-20 09:33:24.402201104,Second Class,CUST-1775,Customer 1775,Home Office,Florida,Office Supplies,Labels,339.36,6,0.11,79.1,South,Microsoft,Tampa
CA-2020-01776,2023-07-21 03:05:07.953976992,Same Day,CUST-1776,Customer 1776,Home Office,Illinois,Furniture,Chairs,110.97,6,0.19,27.27,Central,Lenovo,Chicago
CA-2020-01777,2023-07-21 20:36:51.505752880,Second Class,CUST-1777,Customer 1777,Home Office,Illinois,Technology,Phones,474.95,3,0.13,50.44,Central,Dell,Springfield
CA-2020-01778,2023-07-22 14:08:35.057528768,Second Class,CUST-1778,Customer 1778,Consumer,California,Technology,Machines,367.19,1,0.28,46.86,West,Samsung,Los Angeles
CA-2020-01779,2023-07-23 07:40:18.609304656,First Class,CUST-1779,Customer 1779,Consumer,Texas,Office Supplies,Storage,220.86,8,0.25,71.1,Central,Lenovo,Dallas
CA-2020-01780,2023-07-24 01:12:02.161080544,First Class,CUST-1780,Customer 1780,Home Office,California,Technology,Machines,450.29,6,0.25,-81.76,West,Apple,Los Angeles
CA-2020-01781,2023-07-24 18:43:45.712856432,Standard Class,CUST-1781,Customer 1781,Home Office,California,Furniture,Chairs,298.13,1,0.01,160.09,West,Dell,San Francisco
CA-2020-01782,2023-07-25 12:15:29.264632320,First Class,CUST-1782,Customer 1782,Corporate,California,Office Supplies,Paper,107.95,1,0.13,109.68,West,HP,Los Angeles
CA-2020-01783,2023-07-26 05:47:12.816408208,Second Class,CUST-1783,Customer 1783,Home Office,New York,Office Supplies,Binders,442.94,2,0.48,118.28,East,Samsung,Buffalo
CA-2020-01784,2023-07-26 23:18:56.368184096,Same Day,CUST-1784,Customer 1784,Corporate,Texas,Office Supplies,Paper,181.31,8,0.14,34.38,Central,Samsung,Austin
CA-2020-01785,2023-07-27 16:50:39.919959984,Same Day,CUST-1785,Customer 1785,Corporate,Texas,Furniture,Bookcases,387.43,6,0.31,-67.33,Central,Lenovo,Austin
CA-2020-01786,2023-07-28 10:22:23.471735872,Standard Class,CUST-1786,Customer 1786,Home Office,Texas,Technology,Phones,240.55,6,0.47,-15.94,Central,Apple,Austin
CA-2020-01787,2023-07-29 03:54:07.023511760,Second Class,CUST-1787,Customer 1787,Corporate,Texas,Office Supplies,Storage,397.09,3,0.46,94.36,Central,Microsoft,Dallas
CA-2020-01788,2023-07-29 21:25:50.575287648,Standard Class,CUST-1788,Customer 1788,Home Office,California,Office Supplies,Storage,54.08,7,0.19,122.33,West,Apple,San Francisco
CA-2020-01789,2023-07-30 14:57:34.127063536,Same Day,CUST-1789,Customer 1789,Consumer,Illinois,Technology,Machines,320.67,8,0.44,165.73,Central,Samsung,Chicago
CA-2020-01790,2023-07-31 08:29:17.678839424,First Class,CUST-1790,Customer 1790,Corporate,Florida,Furniture,Tables,434.11,9,0.35,-94.77,South,Apple,Miami
CA-2020-01791,2023-08-01 02:01:01.230615312,Same Day,CUST-1791,Customer 1791,Corporate,Texas,Technology,Copiers,299.83,6,0.37,157.95,Central,Microsoft,Austin
CA-2020-01792,2023-08-01 19:32:44.782391200,Second Class,CUST-1792,Customer 1792,Corporate,California,Office Supplies,Binders,459.04,2,0.3,110.37,West,Dell,San Francisco
CA-2020-01793,2023-08-02 13:04:28.334167088,Standard Class,CUST-1793,Customer 1793,Corporate,Illinois,Technology,Copiers,106.98,2,0.13,-22.73,Central,HP,Springfield
CA-2020-01794,2023-08-03 06:36:11.885942976,First Class,CUST-1794,Customer 1794,Home Office,Florida,Technology,Accessories,462.38,7,0.22,-53.72,South,Apple,Tampa
CA-2020-01795,2023-08-04 00:07:55.437718864,Standard Class,CUST-1795,Customer 1795,Consumer,Illinois,Furniture,Chairs,396.02,2,0.5,184.7,Central,Apple,Chicago
CA-2020-01796,2023-08-04 17:39:38.989494752,Standard Class,CUST-1796,Customer 1796,Home Office,New York,Technology,Copiers,442.47,3,0.26,83.42,East,Dell,Rochester
CA-2020-01797,2023-08-05 11:11:22.541270640,First Class,CUST-1797,Customer 1797,Consumer,Texas,Office Supplies,Storage,255.77,6,0.38,88.87,Central,HP,Dallas
CA-2020-01798,2023-08-06 04:43:06.093046528,Same Day,CUST-1798,Customer 1798,Corporate,Illinois,Technology,Copiers,30.48,9,0.46,76.28,Central,Apple,Springfield
